-0.100	998.000	0.824	0.666	-0.066	9.840
0.300	974.000	0.912	0.620	-0.064	10.290
-0.300	982.000	1.179	-1.248	0.118	9.450
0.200	967.000	1.178	-1.255	0.119	9.450
-0.100	962.000	1.184	-1.249	0.118	9.460
-0.100	968.000	1.224	-1.312	0.124	9.450
0.100	962.000	1.196	-1.284	0.121	9.450
-0.000	971.000	1.182	-1.253	0.118	9.400
0.300	970.000	1.172	-1.232	0.115	9.360
0.200	962.000	1.189	-1.280	0.121	9.420
-0.100	966.000	1.183	-1.276	0.120	9.370
0.100	966.000	1.174	-1.243	0.116	9.350
-0.200	756.000	1.067	-1.195	0.105	8.820
-0.200	753.000	1.073	-1.187	0.104	8.780
0.100	754.000	1.086	-1.150	0.100	8.690
0.100	750.000	1.094	-1.128	0.097	8.610
0.000	745.000	1.077	-1.097	0.094	8.600
-0.200	754.000	1.099	-0.978	0.083	8.500
-0.200	756.000	1.097	-0.995	0.085	8.520
0.000	751.000	1.100	-1.067	0.089	8.370
0.000	758.000	1.105	-0.940	0.079	8.390
-0.000	757.000	1.099	-0.879	0.073	8.330
0.100	763.000	1.117	-1.008	0.084	8.300
0.200	768.000	1.111	-0.676	0.054	8.020
-0.100	762.000	1.112	-0.908	0.075	8.230
-0.100	758.000	1.117	-0.748	0.060	8.030
-0.000	757.000	1.109	-0.721	0.058	8.070
-0.000	755.000	1.109	-0.643	0.051	7.900
-0.000	758.000	1.113	-0.674	0.053	7.840
0.100	556.000	0.857	-0.301	0.019	6.230
-0.100	563.000	0.858	-0.206	0.010	5.030
-0.100	559.000	0.851	-0.236	0.013	5.640
0.200	559.000	0.858	-0.342	0.022	6.320
0.200	568.000	0.863	-0.175	0.008	4.450
-0.100	573.000	0.866	-0.146	0.005	3.580
-0.100	568.000	0.863	-0.186	0.009	4.840
0.000	552.000	0.843	-0.303	0.018	5.970
0.300	559.000	0.851	-0.212	0.011	5.100
0.200	567.000	0.859	-0.152	0.005	3.510
-0.000	555.000	0.842	-0.186	0.008	4.240
0.100	566.000	0.864	-0.289	0.016	5.480
-0.200	563.000	0.866	-0.256	0.013	5.080
-0.100	553.000	0.838	-0.136	0.004	2.760
-0.200	562.000	0.858	-0.314	0.018	5.640
0.100	569.000	0.872	-0.200	0.008	4.230
-0.000	564.000	0.860	-0.331	0.020	5.920
-0.100	566.000	0.865	-0.223	0.010	4.560
-0.100	372.000	0.585	-0.100	-0.002	-2.450
0.000	380.000	0.597	-0.089	-0.003	-3.210
0.100	375.000	0.588	-0.064	-0.005	-7.180
-0.100	378.000	0.596	-0.083	-0.004	-4.530
0.000	375.000	0.595	-0.141	0.001	0.400
-0.300	381.000	0.606	-0.079	-0.004	-5.340
0.100	376.000	0.591	-0.161	0.002	1.410
-0.000	378.000	0.594	-0.086	-0.004	-4.460
-0.100	378.000	0.591	-0.073	-0.005	-6.870
0.000	375.000	0.585	-0.120	-0.001	-0.950
-0.000	373.000	0.586	-0.109	-0.002	-2.280
-0.100	377.000	0.587	-0.109	-0.002	-1.930
-0.200	373.000	0.585	-0.136	-0.001	-0.770
0.100	374.000	0.588	-0.097	-0.004	-3.910
-0.200	376.000	0.590	-0.143	-0.000	-0.030
0.100	377.000	0.595	-0.202	0.004	2.130
-0.100	380.000	0.597	-0.147	-0.000	-0.080
0.200	243.000	0.384	-0.172	0.000	0.100
-0.000	242.000	0.383	-0.169	0.000	0.040
-0.000	243.000	0.386	-0.192	0.002	0.800
-0.000	239.000	0.378	-0.168	-0.000	-0.160
-0.200	242.000	0.384	-0.182	0.001	0.350
0.000	242.000	0.380	-0.153	-0.002	-1.200
0.100	241.000	0.382	-0.211	0.003	1.390
0.200	240.000	0.381	-0.202	0.002	1.000
0.100	239.000	0.377	-0.190	0.001	0.620
-0.000	241.000	0.381	-0.200	0.002	1.000
0.400	240.000	0.376	-0.208	0.002	1.040
0.000	241.000	0.384	-0.178	-0.000	-0.050
0.200	241.000	0.380	-0.171	-0.001	-0.500
-0.200	240.000	0.380	-0.178	-0.001	-0.430
-0.100	244.000	0.386	-0.198	0.001	0.410
-0.100	244.000	0.385	-0.155	-0.003	-1.730
-0.100	240.000	0.382	-0.226	0.003	1.480
-0.200	241.000	0.384	-0.216	0.002	1.060
-0.000	147.000	0.233	-0.215	0.001	0.350
0.100	146.000	0.232	-0.214	0.001	0.310
-0.200	147.000	0.233	-0.223	0.002	0.750
0.300	148.000	0.233	-0.201	-0.000	-0.150
0.000	147.000	0.233	-0.216	0.000	0.210
-0.000	147.000	0.230	-0.217	0.000	0.210
-0.200	147.000	0.232	-0.214	0.000	0.080
0.000	147.000	0.232	-0.213	0.001	0.260
0.100	146.000	0.230	-0.219	0.001	0.360
0.000	147.000	0.229	-0.200	-0.001	-0.390
-0.100	147.000	0.235	-0.226	0.002	0.690
-0.200	146.000	0.231	-0.202	-0.000	-0.160
0.100	147.000	0.231	-0.230	0.002	0.730
0.200	147.000	0.230	-0.208	-0.000	-0.130
-0.000	147.000	0.232	-0.220	0.001	0.340
0.100	148.000	0.234	-0.234	0.001	0.640
0.000	147.000	0.232	-0.225	0.001	0.440
0.100	146.000	0.228	-0.195	-0.001	-0.620
0.000	61.000	0.095	-0.205	-0.001	-0.450
0.100	61.000	0.095	-0.198	-0.002	-0.950
-0.200	61.000	0.095	-0.206	-0.001	-0.690
0.100	61.000	0.096	-0.206	-0.001	-0.450
0.000	61.000	0.095	-0.209	-0.001	-0.410
0.200	61.000	0.095	-0.207	-0.001	-0.410
-0.200	61.000	0.095	-0.215	-0.001	-0.310
-0.100	61.000	0.094	-0.205	-0.001	-0.620
0.000	61.000	0.095	-0.210	-0.001	-0.420
0.100	61.000	0.093	-0.206	-0.001	-0.720
-0.100	61.000	0.094	-0.206	-0.001	-0.500
-0.000	61.000	0.095	-0.211	-0.001	-0.450
0.100	61.000	0.094	-0.215	-0.001	-0.280
0.100	61.000	0.093	-0.213	-0.001	-0.570
-0.000	61.000	0.094	-0.204	-0.002	-0.830
-0.100	61.000	0.094	-0.209	-0.001	-0.490
0.100	62.000	0.095	-0.213	-0.001	-0.420
0.100	61.000	0.094	-0.216	-0.001	-0.470
-0.300	61.000	0.094	-0.209	-0.001	-0.430
0.100	61.000	0.095	-0.205	-0.001	-0.720
-0.100	19.000	0.030	-0.210	-0.001	-0.490
-0.200	18.000	0.028	-0.219	-0.001	-0.410
0.200	10.000	0.017	-0.214	-0.001	-0.450
-0.100	3.000	0.008	-0.215	-0.001	-0.520
-0.200	1.000	0.005	-0.212	-0.001	-0.480
-0.000	0.000	0.004	-0.216	-0.001	-0.570
-0.400	15.000	0.024	-0.209	-0.001	-0.490
-0.200	15.000	0.024	-0.216	-0.001	-0.430
0.000	15.000	0.024	-0.211	-0.001	-0.430
-0.100	15.000	0.025	-0.209	-0.001	-0.520
-0.200	15.000	0.024	-0.213	-0.001	-0.350
0.100	15.000	0.024	-0.212	-0.001	-0.400
-0.100	15.000	0.024	-0.212	-0.001	-0.440
-0.100	15.000	0.024	-0.211	-0.001	-0.430
0.000	15.000	0.024	-0.211	-0.001	-0.450
-0.000	15.000	0.024	-0.212	-0.001	-0.450
