-0.200	67.000	0.347	-2.107	0.208	9.890
-0.000	66.000	0.347	-2.093	0.207	9.910
-0.200	67.000	0.352	-2.096	0.208	9.920
0.200	67.000	0.351	-2.087	0.207	9.930
-0.100	67.000	0.350	-2.096	0.208	9.920
0.100	67.000	0.348	-2.091	0.208	9.920
-0.100	67.000	0.350	-2.087	0.207	9.910
-0.000	66.000	0.349	-2.076	0.206	9.940
-0.100	66.000	0.347	-2.081	0.206	9.920
0.100	67.000	0.351	-2.087	0.207	9.930
-0.100	14.000	0.142	-2.059	0.207	10.030
0.200	15.000	0.141	-2.067	0.207	9.990
-0.100	15.000	0.142	-2.060	0.207	10.020
-0.100	15.000	0.143	-2.068	0.207	10.010
0.000	15.000	0.144	-2.059	0.206	10.020
0.100	14.000	0.141	-2.062	0.207	10.030
0.100	14.000	0.141	-2.062	0.207	10.020
-0.100	15.000	0.143	-2.061	0.207	10.030
-0.200	15.000	0.141	-2.060	0.206	10.020
-0.100	15.000	0.142	-2.063	0.207	10.030
