-0.000	992.000	0.406	0.184	-0.006	3.030
-0.000	986.000	0.401	0.180	-0.006	3.260
-0.200	995.000	0.404	0.171	-0.005	2.780
-0.000	985.000	0.400	0.172	-0.005	3.010
0.200	984.000	0.401	0.174	-0.006	3.440
-0.100	988.000	0.401	0.171	-0.006	3.600
0.000	991.000	0.404	0.156	-0.005	3.300
-0.200	990.000	0.404	0.157	-0.006	3.610
-0.000	993.000	0.404	0.156	-0.005	3.500
-0.000	1003.000	0.408	0.155	-0.006	3.780
0.000	995.000	0.405	0.142	-0.005	3.540
-0.000	750.000	0.307	0.126	-0.007	5.910
0.200	745.000	0.306	0.119	-0.007	5.740
-0.100	744.000	0.305	0.122	-0.007	5.950
0.000	749.000	0.308	0.114	-0.007	6.150
0.000	753.000	0.308	0.114	-0.007	6.470
0.000	753.000	0.308	0.113	-0.008	6.780
0.100	746.000	0.306	0.101	-0.007	6.650
0.100	752.000	0.308	0.106	-0.008	7.080
0.000	754.000	0.309	0.105	-0.007	6.920
-0.100	747.000	0.306	0.099	-0.007	7.340
0.300	748.000	0.306	0.105	-0.008	7.280
0.100	756.000	0.309	0.094	-0.007	7.960
0.000	749.000	0.307	0.093	-0.007	7.840
-0.100	751.000	0.307	0.092	-0.008	8.200
0.000	750.000	0.306	0.087	-0.007	8.490
-0.100	750.000	0.306	0.084	-0.007	8.680
-0.100	749.000	0.307	0.082	-0.007	8.900
-0.000	745.000	0.304	0.080	-0.007	9.020
-0.100	532.000	0.222	0.056	-0.007	12.420
-0.300	524.000	0.217	0.057	-0.007	12.290
-0.000	523.000	0.219	0.058	-0.007	12.230
0.200	522.000	0.217	0.049	-0.007	14.330
-0.000	523.000	0.218	0.054	-0.007	13.160
0.100	531.000	0.220	0.051	-0.007	14.250
0.100	525.000	0.219	0.049	-0.007	14.990
-0.000	518.000	0.215	0.044	-0.007	15.910
-0.000	537.000	0.223	0.046	-0.007	15.710
-0.100	527.000	0.219	0.040	-0.007	17.880
0.100	522.000	0.219	0.040	-0.007	17.680
-0.100	522.000	0.218	0.038	-0.007	18.960
0.000	531.000	0.221	0.032	-0.007	22.770
-0.100	534.000	0.222	0.028	-0.007	25.560
0.000	371.000	0.158	-0.025	-0.005	-20.490
0.000	373.000	0.159	-0.026	-0.005	-20.230
-0.200	366.000	0.156	-0.027	-0.005	-18.900
0.000	372.000	0.159	-0.031	-0.006	-17.930
-0.000	372.000	0.158	-0.028	-0.005	-19.010
0.100	371.000	0.158	-0.027	-0.005	-20.160
-0.100	369.000	0.157	-0.037	-0.006	-15.560
-0.000	373.000	0.159	-0.037	-0.006	-15.280
-0.100	368.000	0.156	-0.036	-0.006	-15.340
0.100	370.000	0.156	-0.046	-0.005	-12.030
-0.100	372.000	0.159	-0.043	-0.006	-12.850
0.100	367.000	0.156	-0.040	-0.006	-14.140
0.200	370.000	0.158	-0.048	-0.006	-11.800
0.000	366.000	0.156	-0.053	-0.005	-10.090
0.100	374.000	0.159	-0.056	-0.006	-10.140
-0.100	374.000	0.159	-0.055	-0.005	-9.750
0.000	371.000	0.159	-0.058	-0.006	-10.090
0.100	249.000	0.116	-0.132	-0.001	-0.670
0.100	245.000	0.115	-0.131	-0.001	-0.690
0.100	246.000	0.114	-0.134	-0.001	-0.780
-0.100	247.000	0.116	-0.134	-0.001	-0.590
0.100	247.000	0.117	-0.133	-0.001	-0.690
0.200	246.000	0.116	-0.138	-0.001	-0.700
0.000	247.000	0.115	-0.135	-0.001	-0.910
-0.000	246.000	0.115	-0.136	-0.001	-0.960
-0.300	249.000	0.116	-0.131	-0.002	-1.210
0.200	249.000	0.116	-0.142	-0.001	-0.910
0.100	247.000	0.114	-0.142	-0.001	-0.800
-0.000	247.000	0.114	-0.145	-0.002	-1.270
0.200	248.000	0.116	-0.150	-0.001	-0.740
-0.000	249.000	0.116	-0.150	-0.001	-0.590
0.300	248.000	0.117	-0.158	-0.001	-0.430
0.100	141.000	0.078	-0.182	0.000	0.170
-0.300	142.000	0.075	-0.182	0.000	0.150
0.200	140.000	0.075	-0.185	0.000	0.220
0.000	139.000	0.075	-0.187	0.000	0.070
-0.100	141.000	0.075	-0.182	0.000	0.100
0.000	142.000	0.076	-0.187	0.000	0.220
-0.100	142.000	0.076	-0.183	0.000	0.180
0.000	141.000	0.076	-0.188	0.000	0.150
0.100	140.000	0.076	-0.190	0.000	0.150
0.200	141.000	0.076	-0.190	0.000	0.190
0.200	142.000	0.076	-0.193	0.000	0.140
-0.100	141.000	0.076	-0.192	0.000	0.100
0.400	141.000	0.078	-0.188	0.000	0.200
0.200	140.000	0.075	-0.194	0.000	0.180
0.000	141.000	0.077	-0.191	0.000	0.140
-0.200	141.000	0.076	-0.199	0.000	0.170
-0.100	61.000	0.034	-0.183	-0.002	-0.860
-0.000	62.000	0.034	-0.187	-0.001	-0.730
0.100	62.000	0.035	-0.185	-0.001	-0.780
0.100	62.000	0.035	-0.190	-0.002	-0.830
0.100	61.000	0.035	-0.186	-0.002	-0.820
0.100	61.000	0.034	-0.186	-0.001	-0.780
-0.100	62.000	0.035	-0.193	-0.001	-0.750
0.100	62.000	0.034	-0.197	-0.002	-0.780
-0.100	14.000	0.006	-0.189	-0.003	-1.380
0.100	14.000	0.006	-0.189	-0.003	-1.330
0.100	14.000	0.006	-0.184	-0.003	-1.420
0.100	14.000	0.006	-0.186	-0.003	-1.400
0.000	13.000	0.006	-0.188	-0.003	-1.410
0.000	14.000	0.006	-0.194	-0.003	-1.360
0.300	14.000	0.007	-0.188	-0.003	-1.370
0.000	14.000	0.005	-0.193	-0.003	-1.390
-0.100	14.000	0.005	-0.189	-0.003	-1.410
0.400	14.000	0.007	-0.192	-0.003	-1.310
-0.100	14.000	0.005	-0.192	-0.003	-1.370
0.200	14.000	0.006	-0.189	-0.003	-1.390
-0.100	14.000	0.006	-0.195	-0.002	-1.280
