-0.000	16.000	0.086	-0.300	0.001	0.190
-0.100	16.000	0.086	-0.295	0.000	0.080
0.100	16.000	0.084	-0.294	0.000	0.000
0.200	16.000	0.085	-0.295	-0.000	-0.030
-0.200	16.000	0.085	-0.294	0.000	0.030
0.100	17.000	0.087	-0.298	0.000	0.090
-0.200	16.000	0.086	-0.296	-0.000	-0.030
0.200	17.000	0.086	-0.300	0.000	0.060
0.100	16.000	0.085	-0.300	0.001	0.220
0.100	17.000	0.087	-0.303	0.000	0.110
-0.200	16.000	0.085	-0.287	-0.001	-0.210
-0.100	16.000	0.092	-0.294	0.001	0.210
-0.100	17.000	0.085	-0.292	-0.000	-0.060
-0.000	17.000	0.086	-0.298	0.000	0.000
