-0.100	988.000	1.410	-0.014	0.008	59.690
-0.000	986.000	1.405	-0.008	0.008	98.520
0.100	968.000	1.382	-0.016	0.009	55.790
0.000	986.000	1.411	-0.012	0.009	70.490
0.200	966.000	1.369	-0.016	0.008	50.070
0.100	986.000	1.405	-0.010	0.008	74.640
-0.000	973.000	1.381	-0.015	0.008	54.500
-0.000	983.000	1.395	-0.003	0.007	238.180
0.000	974.000	1.382	-0.009	0.008	82.570
-0.100	976.000	1.390	-0.010	0.008	73.600
-0.100	975.000	1.383	-0.004	0.007	191.760
-0.100	970.000	1.374	-0.012	0.008	66.240
-0.000	979.000	1.397	-0.012	0.007	61.570
0.100	980.000	1.405	-0.008	0.007	80.170
-0.000	978.000	1.397	-0.016	0.008	47.650
-0.000	751.000	1.072	-0.012	0.003	23.800
0.100	745.000	1.059	-0.015	0.003	20.970
0.100	745.000	1.061	-0.007	0.003	36.900
0.200	755.000	1.077	-0.013	0.003	22.620
-0.000	753.000	1.074	-0.011	0.003	24.040
-0.100	755.000	1.079	-0.019	0.004	19.820
-0.100	749.000	1.071	-0.011	0.003	26.280
-0.100	752.000	1.070	-0.008	0.003	35.800
-0.000	757.000	1.085	-0.007	0.002	34.250
-0.200	756.000	1.083	-0.017	0.004	21.110
0.000	751.000	1.071	-0.017	0.003	16.870
-0.100	752.000	1.077	-0.017	0.003	18.920
0.200	756.000	1.083	-0.019	0.003	16.940
0.100	753.000	1.075	-0.013	0.003	20.070
-0.000	749.000	1.071	-0.008	0.002	25.360
0.100	749.000	1.073	-0.021	0.003	16.340
-0.100	535.000	0.809	-0.057	0.006	10.520
0.100	548.000	0.824	-0.040	0.005	11.980
0.100	546.000	0.825	-0.058	0.006	11.010
0.100	532.000	0.807	-0.066	0.007	10.520
0.100	545.000	0.817	-0.058	0.007	11.600
-0.200	543.000	0.809	-0.038	0.005	12.990
0.000	530.000	0.799	-0.059	0.006	10.210
-0.100	527.000	0.798	-0.003	0.001	39.970
0.200	539.000	0.810	-0.046	0.005	10.920
-0.000	541.000	0.810	-0.045	0.004	10.060
-0.100	538.000	0.808	-0.055	0.006	10.170
-0.200	534.000	0.808	-0.051	0.005	9.440
-0.100	543.000	0.815	-0.037	0.003	8.980
-0.100	541.000	0.813	-0.084	0.008	9.950
-0.100	541.000	0.811	-0.096	0.009	9.890
-0.100	528.000	0.799	-0.060	0.005	8.940
-0.200	378.000	0.634	-0.097	0.005	5.440
-0.100	386.000	0.640	-0.065	0.002	3.490
-0.200	375.000	0.621	-0.142	0.010	6.790
0.100	372.000	0.612	0.014	-0.005	32.520
-0.000	386.000	0.634	-0.019	-0.002	-10.420
-0.300	381.000	0.630	-0.071	0.003	3.650
-0.000	378.000	0.619	-0.086	0.005	5.370
-0.100	380.000	0.628	-0.100	0.005	4.990
0.100	378.000	0.638	-0.070	0.002	3.490
0.100	377.000	0.624	-0.014	-0.003	-20.850
0.000	374.000	0.615	-0.034	-0.001	-1.750
-0.100	375.000	0.608	0.016	-0.005	31.430
-0.200	381.000	0.613	0.018	-0.005	30.650
-0.100	377.000	0.620	-0.022	-0.003	-11.960
-0.000	380.000	0.624	-0.074	0.003	3.770
0.100	244.000	0.467	-0.088	0.002	1.980
-0.300	245.000	0.459	-0.162	0.008	5.150
-0.000	244.000	0.470	-0.132	0.005	4.120
0.100	246.000	0.474	-0.133	0.006	4.180
-0.000	243.000	0.479	-0.105	0.003	2.410
-0.200	242.000	0.481	-0.104	0.003	3.160
0.100	245.000	0.464	-0.137	0.006	4.560
0.000	246.000	0.476	-0.106	0.003	2.900
0.200	247.000	0.470	-0.151	0.007	4.440
0.100	243.000	0.478	-0.118	0.003	2.910
0.100	243.000	0.469	-0.144	0.006	4.250
0.000	246.000	0.485	-0.124	0.004	3.150
-0.100	243.000	0.476	-0.121	0.004	3.190
0.000	243.000	0.461	-0.137	0.005	3.850
0.100	243.000	0.477	-0.129	0.005	3.650
0.100	244.000	0.462	-0.102	0.002	2.280
0.200	244.000	0.470	-0.137	0.005	3.580
-0.000	241.000	0.460	-0.152	0.007	4.450
0.000	133.000	0.288	-0.096	0.000	0.330
0.300	133.000	0.286	-0.095	0.000	0.310
-0.000	134.000	0.291	-0.094	0.000	0.480
0.000	134.000	0.290	-0.104	0.001	0.790
-0.200	133.000	0.287	-0.097	0.001	0.870
0.000	133.000	0.287	-0.095	0.001	0.920
0.100	133.000	0.288	-0.099	0.001	0.900
-0.200	133.000	0.288	-0.101	0.001	0.810
-0.000	132.000	0.285	-0.103	0.001	0.780
-0.200	133.000	0.286	-0.098	0.001	0.550
-0.100	133.000	0.288	-0.097	0.000	0.380
0.100	133.000	0.287	-0.098	0.001	0.610
0.000	133.000	0.287	-0.099	0.001	0.630
0.100	133.000	0.287	-0.096	0.001	0.610
0.000	133.000	0.288	-0.097	0.000	0.400
-0.000	134.000	0.288	-0.097	0.000	0.420
0.100	133.000	0.286	-0.097	0.000	0.260
0.100	132.000	0.286	-0.095	0.000	0.480
-0.000	132.000	0.284	-0.103	0.001	0.710
-0.100	58.000	0.134	-0.090	-0.001	-0.850
-0.100	59.000	0.135	-0.088	-0.001	-0.690
-0.200	58.000	0.135	-0.091	-0.001	-0.780
0.000	57.000	0.132	-0.088	-0.001	-0.600
-0.200	58.000	0.134	-0.088	-0.001	-0.630
0.000	58.000	0.135	-0.089	-0.001	-0.620
-0.100	58.000	0.135	-0.089	-0.001	-0.640
0.200	58.000	0.134	-0.089	-0.001	-0.840
-0.200	58.000	0.133	-0.088	-0.001	-0.610
0.000	58.000	0.135	-0.090	-0.001	-0.740
0.200	58.000	0.134	-0.088	-0.001	-0.800
-0.100	58.000	0.133	-0.088	-0.001	-0.770
0.100	58.000	0.133	-0.088	-0.001	-0.640
0.000	57.000	0.132	-0.090	-0.001	-0.710
0.100	57.000	0.132	-0.089	-0.001	-0.650
0.000	57.000	0.133	-0.089	-0.001	-0.670
0.200	58.000	0.133	-0.089	-0.001	-0.730
0.100	58.000	0.134	-0.092	-0.001	-0.690
-0.200	58.000	0.135	-0.087	-0.001	-0.830
-0.100	58.000	0.134	-0.092	-0.001	-0.640
-0.100	57.000	0.133	-0.093	-0.000	-0.470
0.200	58.000	0.134	-0.093	-0.000	-0.520
0.100	15.000	0.046	-0.093	-0.001	-0.590
0.100	15.000	0.045	-0.091	-0.001	-0.790
0.000	16.000	0.046	-0.089	-0.001	-0.840
-0.200	16.000	0.045	-0.095	-0.001	-0.610
0.100	16.000	0.046	-0.096	-0.001	-0.620
